level_0,level_1,0,column1,column2
1933,21,"[75833.21217178128, 21]",75833.21217178128,21
1933,22,"[100835.42222481756, 22]",100835.42222481756,22
1933,23,"[106835.12984719421, 23]",106835.12984719421,23
1933,24,"[92123.93246723557, 24]",92123.93246723557,24
1933,25,"[129774.98366659475, 25]",129774.98366659475,25
1933,26,"[144530.3993094866, 26]",144530.3993094866,26
1933,27,"[142535.87979901567, 27]",142535.87979901567,27
1933,28,"[179067.8257915034, 28]",179067.8257915034,28
1933,29,"[161501.2720813569, 29]",161501.2720813569,29
1933,30,"[195884.8929074778, 30]",195884.8929074778,30
1933,31,"[225483.1002257977, 31]",225483.1002257977,31
1933,32,"[249812.72674016128, 32]",249812.72674016128,32
1933,33,"[217761.75389939858, 33]",217761.75389939858,33
1933,34,"[262860.21313196403, 34]",262860.21313196403,34
1933,35,"[280261.55924130004, 35]",280261.55924130004,35
1933,36,"[241865.72562524193, 36]",241865.72562524193,36
1933,37,"[236641.42595173672, 37]",236641.42595173672,37
1933,38,"[259926.94226538762, 38]",259926.94226538762,38
1933,39,"[300345.5817876554, 39]",300345.5817876554,39
1933,40,"[238684.63384664975, 40]",238684.63384664975,40
1933,41,"[150514.53010369733, 41]",150514.53010369733,41
1933,42,"[192462.92964359777, 42]",192462.92964359777,42
1933,43,"[227240.9810301959, 43]",227240.9810301959,43
1933,44,"[196608.8967873255, 44]",196608.8967873255,44
1933,45,"[194485.5207020224, 45]",194485.5207020224,45
1933,46,"[208430.13253635739, 46]",208430.13253635739,46
1933,47,"[246447.78871098897, 47]",246447.78871098897,47
1933,48,"[209431.33084659843, 48]",209431.33084659843,48
1933,49,"[239296.23862532337, 49]",239296.23862532337,49
1933,50,"[285073.6090743477, 50]",285073.6090743477,50
1933,51,"[290290.45612040826, 51]",290290.45612040826,51
1933,52,"[370642.85437453724, 52]",370642.85437453724,52
1933,53,"[432280.7610570228, 53]",432280.7610570228,53
1933,54,"[441618.0254958545, 54]",441618.0254958545,54
1933,55,"[496378.6606573404, 55]",496378.6606573404,55
1933,56,"[628713.2115885874, 56]",628713.2115885874,56
1933,57,"[575524.0738881929, 57]",575524.0738881929,57
1933,58,"[725275.4379139007, 58]",725275.4379139007,58
1933,59,"[757767.7775324434, 59]",757767.7775324434,59
1933,60,"[810659.968404208, 60]",810659.968404208,60
1933,61,"[800688.8507928362, 61]",800688.8507928362,61
1933,62,"[1075885.608810334, 62]",1075885.608810334,62
1933,63,"[1288157.839428613, 63]",1288157.839428613,63
1933,64,"[1685039.2697565686, 64]",1685039.2697565686,64
1933,65,"[2136292.786197378, 65]",2136292.786197378,65
1933,66,"[2535352.278659048, 66]",2535352.278659048,66
1933,67,"[2221222.131333192, 67]",2221222.131333192,67
1933,68,"[1894702.4780272127, 68]",1894702.4780272127,68
1933,69,"[1448500.0444518041, 69]",1448500.0444518041,69
1933,70,"[1826268.8560448345, 70]",1826268.8560448345,70
1933,71,"[1973831.379613257, 71]",1973831.379613257,71
1933,72,"[2002254.551479688, 72]",2002254.551479688,72
1933,73,"[2250133.6649528733, 73]",2250133.6649528733,73
1933,74,"[2309312.180341134, 74]",2309312.180341134,74
1933,75,"[1376580.99070135, 75]",1376580.99070135,75
1933,76,"[1738621.791255805, 76]",1738621.791255805,76
1933,77,"[1967772.14334332, 77]",1967772.14334332,77
1933,78,"[1946913.758623881, 78]",1946913.758623881,78
1933,79,"[2215977.2400657013, 79]",2215977.2400657013,79
1933,80,"[2896060.655041865, 80]",2896060.655041865,80
1933,81,"[3240691.872991847, 81]",3240691.872991847,81
1933,82,"[3281524.5905915443, 82]",3281524.5905915443,82
1933,83,"[3626412.8250627154, 83]",3626412.8250627154,83
1933,84,"[4332838.043384932, 84]",4332838.043384932,84
1933,85,"[4041671.3268694645, 85]",4041671.3268694645,85
1933,86,"[5231943.532632522, 86]",5231943.532632522,86
1933,87,"[6109863.65740826, 87]",6109863.65740826,87
1934,0,"[9573.0, 0]",9573.0,0
1934,1,"[13832.985, 1]",13832.985,1
1934,2,"[18049.278828000002, 2]",18049.278828000002,2
1934,3,"[11020.889652376802, 3]",11020.889652376802,3
1934,4,"[14477.040647362166, 4]",14477.040647362166,4
1934,5,"[14523.367177433725, 5]",14523.367177433725,5
1934,6,"[12869.155655924023, 6]",12869.155655924023,6
1934,7,"[10582.306695866324, 7]",10582.306695866324,7
1934,8,"[11459.579920953642, 8]",11459.579920953642,8
1934,9,"[13628.878399990166, 9]",13628.878399990166,9
1934,10,"[15986.674363188464, 10]",15986.674363188464,10
1934,11,"[21350.203612038193, 11]",21350.203612038193,11
1934,12,"[17771.909486660592, 12]",17771.909486660592,12
1934,13,"[16144.002577682482, 13]",16144.002577682482,13
1934,14,"[15761.389716591408, 14]",15761.389716591408,14
1934,15,"[18841.165267213368, 15]",18841.165267213368,15
1934,16,"[24408.729603674918, 16]",24408.729603674918,16
1934,17,"[28265.308881055556, 17]",28265.308881055556,17
1934,18,"[32852.76851245087, 18]",32852.76851245087,18
1934,19,"[32208.854249606833, 19]",32208.854249606833,19
1934,20,"[48896.261636328134, 20]",48896.261636328134,20
1934,21,"[65017.35909782552, 21]",65017.35909782552,21
1934,22,"[68885.89196414614, 22]",68885.89196414614,22
1934,23,"[59400.304640683215, 23]",59400.304640683215,23
1934,24,"[83677.20914733045, 24]",83677.20914733045,24
1934,25,"[93191.30782738191, 25]",93191.30782738191,25
1934,26,"[91905.26777936405, 26]",91905.26777936405,26
1934,27,"[115460.58791121506, 27]",115460.58791121506,27
1934,28,"[104133.90423712487, 28]",104133.90423712487,28
1934,29,"[126304.01244920875, 29]",126304.01244920875,29
1934,30,"[145388.5487302842, 30]",145388.5487302842,30
1934,31,"[161075.97313828187, 31]",161075.97313828187,31
1934,32,"[140409.9257846403, 32]",140409.9257846403,32
1934,33,"[169488.8214146393, 33]",169488.8214146393,33
1934,34,"[180708.9813922884, 34]",180708.9813922884,34
1934,35,"[155951.8509415449, 35]",155951.8509415449,35
1934,36,"[152583.29096120753, 36]",152583.29096120753,36
1934,37,"[167597.48679179035, 37]",167597.48679179035,37
1934,38,"[193658.89598791374, 38]",193658.89598791374,38
1934,39,"[153900.72464159504, 39]",153900.72464159504,39
1934,40,"[97049.79695898983, 40]",97049.79695898983,40
1934,41,"[124097.57537146029, 41]",124097.57537146029,41
1934,42,"[146522.00724108316, 42]",146522.00724108316,42
1934,43,"[126770.84066498515, 43]",126770.84066498515,43
1934,44,"[125401.71558580331, 44]",125401.71558580331,44
1934,45,"[134393.0185933054, 45]",134393.0185933054,45
1934,46,"[158906.3051847243, 46]",158906.3051847243,46
1934,47,"[135038.5781459787, 47]",135038.5781459787,47
1934,48,"[154295.07938959528, 48]",154295.07938959528,48
1934,49,"[183811.72807682486, 49]",183811.72807682486,49
1934,50,"[187175.48270063076, 50]",187175.48270063076,50
1934,51,"[238985.65631216535, 51]",238985.65631216535,51
1934,52,"[278728.97095687845, 52]",278728.97095687845,52
1934,53,"[284749.516729547, 53]",284749.516729547,53
1934,54,"[320058.45680401084, 54]",320058.45680401084,54
1934,55,"[405386.04138796014, 55]",405386.04138796014,55
1934,56,"[371090.3822865387, 56]",371090.3822865387,56
1934,57,"[467648.0997574961, 57]",467648.0997574961,57
1934,58,"[488598.7346266319, 58]",488598.7346266319,58
1934,59,"[522702.9263035708, 59]",522702.9263035708,59
1934,60,"[516273.68031003687, 60]",516273.68031003687,60
1934,61,"[693716.9442325966, 61]",693716.9442325966,61
1934,62,"[830587.2973296879, 62]",830587.2973296879,62
1934,63,"[1086491.2436369646, 63]",1086491.2436369646,63
1934,64,"[1377453.5986829437, 64]",1377453.5986829437,64
1934,65,"[1634761.9309169175, 65]",1634761.9309169175,65
1934,66,"[1432214.9276763115, 66]",1432214.9276763115,66
1934,67,"[1221679.3333078937, 67]",1221679.3333078937,67
1934,68,"[933973.8503138848, 68]",933973.8503138848,68
1934,69,"[1177554.2304757459, 69]",1177554.2304757459,69
1934,70,"[1272700.6122981862, 70]",1272700.6122981862,70
1934,71,"[1291027.50111528, 71]",1291027.50111528,71
1934,72,"[1450856.7057533516, 72]",1450856.7057533516,72
1934,73,"[1489014.2371146646, 73]",1489014.2371146646,73
1934,74,"[887601.3867440516, 74]",887601.3867440516,74
1934,75,"[1121040.551457737, 75]",1121040.551457737,75
1934,76,"[1268793.696139867, 76]",1268793.696139867,76
1934,77,"[1255344.4829607843, 77]",1255344.4829607843,77
1934,78,"[1428833.0905059648, 78]",1428833.0905059648,78
1934,79,"[1867341.9659822455, 79]",1867341.9659822455,79
1934,80,"[2089555.6599341328, 80]",2089555.6599341328,80
1934,81,"[2115884.0612493027, 81]",2115884.0612493027,81
1934,82,"[2338263.4760866044, 82]",2338263.4760866044,82
1934,83,"[2793757.201228275, 83]",2793757.201228275,83
1934,84,"[2606016.7173057348, 84]",2606016.7173057348,84
1934,85,"[3373488.6405522735, 85]",3373488.6405522735,85
1934,86,"[3939560.034436945, 86]",3939560.034436945,86
1935,0,"[14450.0, 0]",14450.0,0
1935,1,"[18854.36, 1]",18854.36,1
1935,2,"[11512.472216, 2]",11512.472216,2
1935,3,"[15122.7835029376, 3]",15122.7835029376,3
1935,4,"[15171.176410147, 4]",15171.176410147,4
1935,5,"[13443.179417031257, 5]",13443.179417031257,5
1935,6,"[11054.326434624803, 6]",11054.326434624803,6
1935,7,"[11970.7300960552, 7]",11970.7300960552,7
1935,8,"[14236.789303238449, 8]",14236.789303238449,8
1935,9,"[16699.7538526987, 9]",16699.7538526987,9
1935,10,"[22302.521270279114, 10]",22302.521270279114,10
1935,11,"[18564.618705380333, 11]",18564.618705380333,11
1935,12,"[16864.099631967496, 12]",16864.099631967496,12
1935,13,"[16464.420470689867, 13]",16464.420470689867,13
1935,14,"[19681.568230662666, 14]",19681.568230662666,14
1935,15,"[25497.471642823482, 15]",25497.471642823482,15
1935,16,"[29526.07216238959, 16]",29526.07216238959,16
1935,17,"[34318.15367434542, 17]",34318.15367434542,17
1935,18,"[33645.51786232825, 18]",33645.51786232825,18
1935,19,"[51077.26066680052, 19]",51077.26066680052,19
1935,20,"[67917.43350864465, 20]",67917.43350864465,20
1935,21,"[71958.52080240901, 21]",71958.52080240901,21
1935,22,"[62049.83248791729, 22]",62049.83248791729,22
1935,23,"[87409.59902572908, 23]",87409.59902572908,23
1935,24,"[97348.07043495448, 24]",97348.07043495448,24
1935,25,"[96004.66706295211, 25]",96004.66706295211,25
1935,26,"[120610.66323118673, 26]",120610.66323118673,26
1935,27,"[108778.75716820732, 27]",108778.75716820732,27
1935,28,"[131937.75456931867, 28]",131937.75456931867,28
1935,29,"[151873.54928474274, 29]",151873.54928474274,29
1935,30,"[168260.7052525665, 30]",168260.7052525665,30
1935,31,"[146672.85676866223, 31]",146672.85676866223,31
1935,32,"[177048.80540545218, 32]",177048.80540545218,32
1935,33,"[188769.4363232931, 33]",188769.4363232931,33
1935,34,"[162908.02354700194, 34]",162908.02354700194,34
1935,35,"[159389.2102383867, 35]",159389.2102383867,35
1935,36,"[175073.10852584394, 36]",175073.10852584394,36
1935,37,"[202296.97690161268, 37]",202296.97690161268,37
1935,38,"[160765.4075437116, 38]",160765.4075437116,38
1935,39,"[101378.66599706453, 39]",101378.66599706453,39
1935,40,"[129632.90021044642, 40]",129632.90021044642,40
1935,41,"[153057.5652784741, 41]",153057.5652784741,41
1935,42,"[132425.40547893578, 42]",132425.40547893578,42
1935,43,"[130995.21109976327, 43]",130995.21109976327,43
1935,44,"[140387.5677356163, 44]",140387.5677356163,44
1935,45,"[165994.2600905927, 45]",165994.2600905927,45
1935,46,"[141061.92222498567, 46]",141061.92222498567,46
1935,47,"[161177.35233426862, 47]",161177.35233426862,47
1935,48,"[192010.57983581422, 48]",192010.57983581422,48
1935,49,"[195524.37344680962, 49]",195524.37344680962,49
1935,50,"[249645.52001688653, 50]",249645.52001688653,50
1935,51,"[291161.56999569474, 51]",291161.56999569474,51
1935,52,"[297450.6599076017, 52]",297450.6599076017,52
1935,53,"[334334.54173614434, 53]",334334.54173614434,53
1935,54,"[423468.13056300045, 54]",423468.13056300045,54
1935,55,"[387642.7267173706, 55]",387642.7267173706,55
1935,56,"[488507.36420923047, 56]",488507.36420923047,56
1935,57,"[510392.494125804, 57]",510392.494125804,57
1935,58,"[546017.8902157851, 58]",546017.8902157851,58
1935,59,"[539301.870166131, 59]",539301.870166131,59
1935,60,"[724659.9229422301, 60]",724659.9229422301,60
1935,61,"[867635.3257387321, 61]",867635.3257387321,61
1935,62,"[1134953.7695988356, 62]",1134953.7695988356,62
1935,63,"[1438894.3890974037, 63]",1438894.3890974037,63
1935,64,"[1707679.8609807987, 64]",1707679.8609807987,64
1935,65,"[1496098.3262052778, 65]",1496098.3262052778,65
1935,66,"[1276171.872253102, 66]",1276171.872253102,66
1935,67,"[975633.3963374966, 67]",975633.3963374966,67
1935,68,"[1230078.5861023157, 68]",1230078.5861023157,68
1935,69,"[1329468.9358593829, 69]",1329468.9358593829,69
1935,70,"[1348613.288535758, 70]",1348613.288535758,70
1935,71,"[1515571.6136564848, 71]",1515571.6136564848,71
1935,72,"[1555431.1470956502, 72]",1555431.1470956502,72
1935,73,"[927192.5067837171, 73]",927192.5067837171,73
1935,74,"[1171044.1360678347, 74]",1171044.1360678347,74
1935,75,"[1325387.7532015753, 75]",1325387.7532015753,75
1935,76,"[1311338.6430176385, 76]",1311338.6430176385,76
1935,77,"[1492565.643482676, 77]",1492565.643482676,77
1935,78,"[1950634.0394675094, 78]",1950634.0394675094,78
1935,79,"[2182759.490164143, 79]",2182759.490164143,79
1935,80,"[2210262.259740211, 80]",2210262.259740211,80
1935,81,"[2442560.8232389074, 81]",2442560.8232389074,81
1935,82,"[2918371.6716058464, 82]",2918371.6716058464,82
1935,83,"[2722257.0952739334, 83]",2722257.0952739334,83
1935,84,"[3523961.809832107, 84]",3523961.809832107,84
1935,85,"[4115282.6015219344, 85]",4115282.6015219344,85
1936,0,"[13048.0, 0]",13048.0,0
1936,1,"[7967.1088, 1]",7967.1088,1
1936,2,"[10465.59411968, 2]",10465.59411968,2
1936,3,"[10499.084020862976, 3]",10499.084020862976,3
1936,4,"[9303.238350886682, 4]",9303.238350886682,4
1936,5,"[7650.052895934119, 5]",7650.052895934119,5
1936,6,"[8284.242281007058, 6]",8284.242281007058,6
1936,7,"[9852.449344801695, 7]",9852.449344801695,7
1936,8,"[11556.923081452387, 8]",11556.923081452387,8
1936,9,"[15434.270775279663, 9]",15434.270775279663,9
1936,10,"[12847.48699334279, 10]",12847.48699334279,10
1936,11,"[11670.657184752592, 11]",11670.657184752592,11
1936,12,"[11394.062609473956, 12]",11394.062609473956,12
1936,13,"[13620.462443365168, 13]",13620.462443365168,13
1936,14,"[17645.309095379576, 14]",17645.309095379576,14
1936,15,"[20433.267932449548, 15]",20433.267932449548,15
1936,16,"[23749.587317886107, 16]",23749.587317886107,16
1936,17,"[23284.09540645554, 17]",23284.09540645554,17
1936,18,"[35347.58523654016, 18]",35347.58523654016,18
1936,19,"[47001.68408902745, 19]",47001.68408902745,19
1936,20,"[49798.28429232458, 20]",49798.28429232458,20
1936,21,"[42941.06054527148, 21]",42941.06054527148,21
1936,22,"[60491.071990123935, 22]",60491.071990123935,22
1936,23,"[67368.90687540102, 23]",67368.90687540102,23
1936,24,"[66439.2159605205, 24]",66439.2159605205,24
1936,25,"[83467.58701120189, 25]",83467.58701120189,25
1936,26,"[75279.41672540299, 26]",75279.41672540299,26
1936,27,"[91306.40454624129, 27]",91306.40454624129,27
1936,28,"[105102.80227317836, 28]",105102.80227317836,28
1936,29,"[116443.39463845431, 29]",116443.39463845431,29
1936,30,"[101503.70710634062, 30]",101503.70710634062,30
1936,31,"[122525.12484806376, 31]",122525.12484806376,31
1936,32,"[130636.28811300558, 32]",130636.28811300558,32
1936,33,"[112739.11664152381, 33]",112739.11664152381,33
1936,34,"[110303.9517220669, 34]",110303.9517220669,34
1936,35,"[121157.86057151828, 35]",121157.86057151828,35
1936,36,"[139997.90789038938, 36]",139997.90789038938,36
1936,37,"[111256.33740049244, 37]",111256.33740049244,37
1936,38,"[70158.24636475054, 38]",70158.24636475054,38
1936,39,"[89711.3496266065, 39]",89711.3496266065,39
1936,40,"[105922.1905041343, 40]",105922.1905041343,40
1936,41,"[91643.879224177, 41]",91643.879224177,41
1936,42,"[90654.12532855589, 42]",90654.12532855589,42
1936,43,"[97154.02611461336, 43]",97154.02611461336,43
1936,44,"[114874.92047791883, 44]",114874.92047791883,44
1936,45,"[97620.70742213543, 45]",97620.70742213543,45
1936,46,"[111541.42030053194, 46]",111541.42030053194,46
1936,47,"[132879.29400402372, 47]",132879.29400402372,47
1936,48,"[135310.98508429734, 48]",135310.98508429734,48
1936,49,"[172765.06575563084, 49]",172765.06575563084,49
1936,50,"[201495.89619079226, 50]",201495.89619079226,50
1936,51,"[205848.20754851337, 51]",205848.20754851337,51
1936,52,"[231373.385284529, 52]",231373.385284529,52
1936,53,"[293057.52980138443, 53]",293057.52980138443,53
1936,54,"[268264.8627801873, 54]",268264.8627801873,54
1936,55,"[338067.380075592, 55]",338067.380075592,55
1936,56,"[353212.7987029785, 56]",353212.7987029785,56
1936,57,"[377867.0520524464, 57]",377867.0520524464,57
1936,58,"[373219.28731220134, 58]",373219.28731220134,58
1936,59,"[501494.75636140496, 59]",501494.75636140496,59
1936,60,"[600439.6717915102, 60]",600439.6717915102,60
1936,61,"[785435.1346704745, 61]",785435.1346704745,61
1936,62,"[995774.6637352274, 62]",995774.6637352274,62
1936,63,"[1181785.3709209678, 63]",1181785.3709209678,63
1936,64,"[1035362.1634638598, 64]",1035362.1634638598,64
1936,65,"[883163.9254346725, 65]",883163.9254346725,65
1936,66,"[675178.8209948072, 66]",675178.8209948072,66
1936,67,"[851265.4575102528, 67]",851265.4575102528,67
1936,68,"[920047.7064770813, 68]",920047.7064770813,68
1936,69,"[933296.3934503512, 69]",933296.3934503512,69
1936,70,"[1048838.4869595047, 70]",1048838.4869595047,70
1936,71,"[1076422.9391665396, 71]",1076422.9391665396,71
1936,72,"[641655.7140371742, 72]",641655.7140371742,72
1936,73,"[810411.1668289511, 73]",810411.1668289511,73
1936,74,"[917223.3586170068, 74]",917223.3586170068,74
1936,75,"[907500.7910156666, 75]",907500.7910156666,75
1936,76,"[1032917.4003340317, 76]",1032917.4003340317,76
1936,77,"[1349919.750496546, 77]",1349919.750496546,77
1936,78,"[1510560.200805635, 78]",1510560.200805635,78
1936,79,"[1529593.2593357859, 79]",1529593.2593357859,79
1936,80,"[1690353.510891977, 80]",1690353.510891977,80
1936,81,"[2019634.374813734, 81]",2019634.374813734,81
1936,82,"[1883914.9448262511, 82]",1883914.9448262511,82
1936,83,"[2438727.896077582, 83]",2438727.896077582,83
1936,84,"[2847946.4370394005, 84]",2847946.4370394005,84
1937,0,"[6106.0, 0]",6106.0,0
